Season,Giornata,Team,Player,V,G,A,R,RS,AG,AM,ES,FV,Role
2016,11,inter,Icardi M.,4.5,,,,,,,,4.5,A
2016,11,inter,Perisic I.,6.0,,,,,,,,6.0,T
2016,11,inter,Palacio R.,6.0,,,,,,,,6.0,A
2016,11,juventus,Buffon G.,6.0,-1.0,,,,,,,5.0,P
2016,11,juventus,Lichtsteiner S.,5.5,,,,,,,,5.5,D
2016,11,juventus,Barzagli A.,6.5,,,,,,,,6.5,D
2016,11,juventus,Chiellini G.,6.0,,,,,,1.0,,5.5,D
2016,11,juventus,Bonucci L.,7.0,1.0,,,,,,,10.0,D
2016,11,juventus,Alex Sandro ,6.5,,,,,,1.0,,6.0,D
2016,11,juventus,Khedira S.,6.5,,,,,,,,6.5,C
2016,11,juventus,Hernanes ,5.0,,,,,,1.0,,4.5,C
2016,11,juventus,Pjanic M.,5.0,,,,,,,,5.0,C
2016,11,juventus,Higuain G.,7.0,1.0,,,,,,,10.0,A
2016,11,juventus,Mandzukic M.,6.0,,,,,,1.0,,5.5,A
2016,11,juventus,Sturaro S.,6.0,,,,,,,,6.0,C
2016,11,juventus,Marchisio C.,6.0,,,,,,,,6.0,C
2016,11,juventus,Cuadrado J.,6.5,,,,,,,,6.5,T
2016,11,lazio,Marchetti F.,6.5,-1.0,,,,,,,5.5,P
2016,11,lazio,Wallace ,6.5,,,,,,,,6.5,D
2016,11,lazio,Radu S.,6.5,,1.0,,,,,,7.5,D
2016,11,lazio,Hoedt W.,6.5,,,,,,,,6.5,D
2016,11,lazio,Basta D.,6.0,,,,,,,,6.0,D
2016,11,lazio,Milinkovic S.,6.0,,,,,,,,6.0,C
2016,11,lazio,Lulic S.,6.5,1.0,,,,,1.0,,9.0,C
2016,11,lazio,Parolo M.,7.0,,,,,,,,7.0,C
2016,11,lazio,Anderson F.,7.0,,,,,,1.0,,6.5,T
2016,11,lazio,Keita B.,6.5,,,,,,,,6.5,T
2016,11,lazio,Immobile C.,7.0,1.0,,,,,,,10.0,A
2016,11,lazio,Murgia A.,6.0,,,,,,,,6.0,C
2016,11,lazio,Biglia L.,5.5,,,,,,,,5.5,C
2016,11,lazio,Djordjevic F.,,,,,,,,,,A
2016,11,milan,Donnarumma G.,7.0,,,,,,,,7.0,P
2016,11,milan,Gomez G.,6.5,,,,,,,,6.5,D
2016,11,milan,De Sciglio M.,5.5,,,,,,,,5.5,D
2016,11,milan,Abate I.,6.0,,,,,,1.0,,5.5,D
2016,11,milan,Romagnoli A.,6.5,,,,,,,,6.5,D
2016,11,milan,Locatelli M.,6.0,,,,,,,,6.0,C
2016,11,milan,Bonaventura G.,7.0,1.0,,,,,,,10.0,T
2016,11,milan,Suso ,6.5,,,,,,,,6.5,T
2016,11,milan,Sosa J.,5.5,,,,,,,,5.5,T
2016,11,milan,Bacca C.,6.0,,,,,,,,6.0,A
2016,11,milan,Niang M.,6.0,,,,,,,,6.0,A
2016,11,milan,Kucka J.,6.0,,,,,,,,6.0,C
2016,11,milan,Pasalic M.,6.5,,,,,,,,6.5,C
2016,11,milan,Adriano L.,,,,,,,,,,A
2016,11,napoli,Reina P.,6.0,-2.0,,,,,,,4.0,P
2016,11,napoli,Chiriches V.,6.5,,,,,,,,6.5,D
2016,11,napoli,Ghoulam F.,5.0,,,,,,,,5.0,D
2016,11,napoli,Hysaj E.,5.5,,,,,,,,5.5,D
2016,11,napoli,Koulibaly K.,6.5,,,,,,,,6.5,D
2016,11,napoli,Allan M.,6.0,,,,,,,,6.0,C
2016,11,napoli,Diawara A.,6.5,,,,,,,,6.5,C
2016,11,napoli,Hamsik M.,5.5,,,,,,,,5.5,C
2016,11,napoli,Insigne L.,6.5,,1.0,,,,1.0,,7.0,T
2016,11,napoli,Mertens D.,5.5,,,,,,,,5.5,T
2016,11,napoli,Callejon J.,6.5,1.0,,,,,,,9.5,T
2016,11,napoli,Zielinski P.,5.5,,,,,,,,5.5,C
2016,11,napoli,Giaccherini E.,5.5,,,,,,,,5.5,T
2016,11,napoli,El Kaddouri O.,,,,,,,,,,T
2016,11,palermo,Posavec J.,5.5,-2.0,,,,,,,3.5,P
2016,11,palermo,Cionek T.,5.5,,,,,,,,5.5,D
2016,11,palermo,Aleesami H.,6.5,,,,,,1.0,,6.0,D
2016,11,palermo,Andelkovic S.,5.5,,,,,,,,5.5,D
2016,11,palermo,Rispoli A.,6.0,,1.0,,,,1.0,,6.5,D
2016,11,palermo,Chochev I.,6.5,,,,,,,,6.5,C
2016,11,palermo,Jajalo M.,6.0,,,,,,,,6.0,C
2016,11,palermo,Hiljemark O.,6.0,,,,,,,,6.0,C
2016,11,palermo,Embalo C.,5.5,,,,,,,,5.5,T
2016,11,palermo,Quaison R.,6.0,,,,,,1.0,,5.5,T
2016,11,palermo,Nestorovski I.,6.5,1.0,,,,,,,9.5,A
2016,11,palermo,Morganella M.,,,,,,,,,,D
2016,11,palermo,Henrique B.,5.5,,,,,,,,5.5,C
2016,11,palermo,Diamanti A.,6.0,,,,,,,,6.0,T
2016,11,pescara,Bizzarri A.,6.5,-1.0,,,,,,,5.5,P
2016,11,pescara,Fornasier M.,5.5,,,,,,,,5.5,D
2016,11,pescara,Coda A.,6.0,,,,,,,,6.0,D
2016,11,pescara,Zampano F.,6.5,,,,,,,,6.5,D
2016,11,pescara,Crescenzi A.,6.0,,,,,,,,6.0,D
2016,11,pescara,Aquilani A.,5.5,,,,,,,,5.5,C
2016,11,pescara,Memushaj L.,7.0,,,,,,,,7.0,C
2016,11,pescara,Brugman G.,5.5,,,,,,1.0,,5.0,C
2016,11,pescara,Caprari G.,6.5,,,,,,,,6.5,T
2016,11,pescara,Benali A.,6.5,,,,,,,,6.5,T
2016,11,pescara,Mitrita A.,4.5,,,,,,1.0,,4.0,T
2016,11,pescara,Biraghi C.,6.0,,,,,,,,6.0,D
2016,11,pescara,Cristante B.,6.0,,,,,,,,6.0,C
2016,11,pescara,Manaj R.,,,,,,,,,,A
2016,11,roma,Szczesny W.,6.0,,,,,,,,6.0,P
2016,11,roma,Manolas K.,6.5,,,,,,1.0,,6.0,D
2016,11,roma,Emerson P.,6.0,,,,,,,,6.0,D
2016,11,roma,Rudiger A.,6.0,,,,,,,,6.0,D
2016,11,roma,Fazio F.,5.0,,,,,,,,5.0,D
2016,11,roma,Nainggolan R.,6.5,,,,,,,,6.5,C
2016,11,roma,Paredes L.,6.0,,,,,,,,6.0,C
2016,11,roma,De Rossi D.,6.0,,,,,,1.0,,5.5,C
2016,11,roma,Salah M.,5.0,,,,,,1.0,,4.5,T
2016,11,roma,El Shaarawy S.,5.5,,,,,,,,5.5,T
2016,11,roma,Dzeko E.,5.5,,,,,,,,5.5,A
2016,11,roma,Jesus J.,6.0,,,,,,,,6.0,D
2016,11,roma,Peres B.,6.0,,,,,,,,6.0,D
2016,11,roma,Perotti D.,,,,,,,,,,T
2016,11,sampdoria,Puggioni C.,6.0,,,,,,,,6.0,P
2016,11,sampdoria,Skriniar M.,6.5,,,,,,,,6.5,D
2016,11,sampdoria,Silvestre M.,6.0,,,,,,,,6.0,D
2016,11,sampdoria,Regini V.,5.0,,,,,,,,5.0,D
2016,11,sampdoria,Sala J.,5.0,,,,,,1.0,,4.5,C
2016,11,sampdoria,Fernandes B.,7.5,,,,,,,,7.5,C
2016,11,sampdoria,Linetty K.,7.5,,,,,,,,7.5,C
2016,11,sampdoria,Torreira L.,6.5,,,,,,,,6.5,C
2016,11,sampdoria,Barreto E.,7.0,,,,,,,,7.0,C
2016,11,sampdoria,Muriel L.,6.5,,,,,,,,6.5,A
2016,11,sampdoria,Quagliarella F.,7.0,1.0,,,,,,,10.0,A
2016,11,sampdoria,Alvarez R.,,,,,,,,,,T
2016,11,sampdoria,Budimir A.,5.5,,,,,,,,5.5,A
2016,11,sassuolo,Consigli A.,6.5,-2.0,,,,,,,4.5,P
2016,11,sassuolo,Lirola P.,5.5,,,,,,,,5.5,D
2016,11,sassuolo,Dellorco C.,5.5,,,,,,,,5.5,D
2016,11,sassuolo,Acerbi F.,6.0,,,,,,1.0,,5.5,D
2016,11,sassuolo,Terranova E.,5.5,,,,,,,,5.5,D
2016,11,sassuolo,Peluso F.,5.5,,,,,,,,5.5,D
2016,11,sassuolo,Biondini D.,6.0,,,,,,,,6.0,C
2016,11,sassuolo,Sensi S.,6.0,,,,,,,,6.0,C
2016,11,sassuolo,Pellegrini L.,6.5,,,,,,,,6.5,C
2016,11,sassuolo,Politano M.,6.5,,1.0,,,,,,7.5,T
2016,11,sassuolo,Defrel G.,7.0,1.0,,,,,,,10.0,A
2016,11,sassuolo,Duncan A.,5.5,,,,,,,,5.5,C
2016,11,sassuolo,Ragusa A.,5.0,,,,,,,,5.0,T
2016,11,sassuolo,Matri A.,5.5,,,,,,,,5.5,A
2016,11,torino,Hart J.,6.0,-2.0,,,,,,,4.0,P
2016,11,torino,Barreca A.,6.0,,,,,,,,6.0,D
2016,11,torino,De Silvestri L.,6.0,,,,,,,,6.0,D
2016,11,torino,Rossettini L.,5.0,,,,,,,,5.0,D
2016,11,torino,Moretti E.,5.5,,,,,,1.0,,5.0,D
2016,11,torino,Benassi M.,7.0,1.0,,,,,,,10.0,C
2016,11,torino,Valdifiori M.,6.5,,,,,,1.0,,6.0,C
2016,11,torino,Baselli D.,5.5,,,,,,,,5.5,C
2016,11,torino,Ljajic A.,7.5,1.0,,,,,,,10.5,T
2016,11,torino,Belotti A.,6.5,,1.0,,,,,,7.5,A
2016,11,torino,Boye L.,5.5,,,,,,1.0,,5.0,A
2016,11,torino,Zappacosta D.,,,,,,,,,,D
2016,11,torino,Lukic S.,6.0,,,,,,,,6.0,C
2016,11,torino,Lopez M.,5.0,,,,,,,,5.0,A
2016,11,udinese,Karnezis O.,6.5,-2.0,,,,,,,4.5,P
2016,11,udinese,Danilo L.,5.0,,,,,,1.0,,4.5,D
2016,11,udinese,Felipe D.,5.5,,,,,,,,5.5,D
2016,11,udinese,Widmer S.,6.0,,1.0,,,,,,7.0,D
2016,11,udinese,Wague M.,6.5,,,,,,,,6.5,D
2016,11,udinese,Fofana S.,6.0,,,,,,,,6.0,C
2016,11,udinese,Jankto J.,5.5,,,,,,,,5.5,C
2016,11,udinese,Kums S.,5.0,,,,,,,,5.0,C
2016,11,udinese,De Paul R.,5.0,,,,,,,,5.0,T
2016,11,udinese,Thereau C.,7.0,1.0,,,,,,,10.0,A
2016,11,udinese,Zapata D.,6.5,1.0,,,,,1.0,,9.0,A
2016,11,udinese,Hallfredsson E.,6.0,,,,,,,,6.0,C
2016,11,udinese,Badu E.,6.0,,,,,,,,6.0,C
2016,11,udinese,Perica S.,6.0,,,,,,,,6.0,A
2016,12,atalanta,Berisha E.,5.5,,,,,,,,5.5,P
2016,12,atalanta,Masiello A.,7.0,,,,,,,,7.0,D
2016,12,atalanta,Zukanovic E.,6.5,,,,,,,,6.5,D
2016,12,atalanta,Conti A.,7.5,1.0,,,,,1.0,,10.0,D
2016,12,atalanta,Caldara M.,7.5,1.0,,,,,,,10.5,D
2016,12,atalanta,Gagliardini R.,7.5,,1.0,,,,1.0,,8.0,C
2016,12,atalanta,Kessie F.,6.5,,,,,,,,6.5,C
2016,12,atalanta,Kurtic J.,6.5,,,,,,,,6.5,C
2016,12,atalanta,Spinazzola L.,6.5,,,,,,,,6.5,T
2016,12,atalanta,Gomez A.,7.5,1.0,,,,,,,10.5,T
2016,12,atalanta,Petagna A.,6.0,,,,,,,,6.0,A
2016,12,atalanta,Raimondi C.,,,,,,,,,,D
2016,12,atalanta,Migliaccio G.,,,,,,,,,,C
2016,12,atalanta,Dalessandro M.,,,,,,,,,,T
2016,12,bologna,Da Costa A.,6.0,-3.0,,,,,,,3.0,P
2016,12,bologna,Ferrari A.,4.5,,,,,,,,4.5,D
2016,12,bologna,Krafth E.,5.0,,,,,,,,5.0,D
2016,12,bologna,Masina A.,5.0,,,,,,,,5.0,D
2016,12,bologna,Helander F.,5.5,,,,,,,,5.5,D
2016,12,bologna,Dzemaili B.,5.5,,,,,,,,5.5,C
2016,12,bologna,Viviani F.,5.5,,,,,,,,5.5,C
2016,12,bologna,Nagy A.,6.0,,,,,,,,6.0,C
2016,12,bologna,Taider S.,5.5,,,,,,,,5.5,C
2016,12,bologna,Krejci L.,6.5,,,,,,,,6.5,T
2016,12,bologna,Sadiq U.,6.5,,,,,,,,6.5,A
2016,12,bologna,Torosidis V.,,,,,,,,,,D
2016,12,bologna,Pulgar E.,6.0,,,,,,,,6.0,C
2016,12,bologna,Destro M.,5.0,,,,,,,,5.0,A
2016,12,cagliari,Storari M.,4.5,-5.0,,,,,,,-0.5,P
2016,12,cagliari,Ceppitelli L.,4.5,,,,,,1.0,,4.0,D
2016,12,cagliari,Alves B.,5.0,,,,,,,,5.0,D
2016,12,cagliari,Pisacane F.,5.0,,1.0,,,,,,6.0,D
2016,12,cagliari,Isla M.,5.0,,,,,,,,5.0,D
2016,12,cagliari,Munari G.,5.5,,,,,,,,5.5,C
2016,12,cagliari,Tachtsidis P.,4.5,,,,,,,,4.5,C
2016,12,cagliari,Dessena D.,4.0,,,,,,,1.0,3.0,C
2016,12,cagliari,Melchiorri F.,6.0,1.0,,,,,,,9.0,A
2016,12,cagliari,Borriello M.,5.0,,,,,,,,5.0,A
2016,12,cagliari,Sau M.,5.5,,,,,,,,5.5,A
2016,12,cagliari,Padoin S.,5.5,,,,,,,,5.5,C
2016,12,cagliari,Farias D.,5.0,,,,,,1.0,,4.5,T
2016,12,cagliari,Giannetti N.,,,,,,,,,5.5,T
2016,12,chievo,Sorrentino S.,7.0,-2.0,,,,,,,5.0,P
2016,12,chievo,Gobbi M.,5.0,,,,,,1.0,,4.5,D
2016,12,chievo,Cacciatore F.,5.5,,,,,,1.0,,5.0,D
2016,12,chievo,Spolli N.,5.0,,,,,,,,5.0,D
2016,12,chievo,Dainelli D.,6.0,,,,,,1.0,,5.5,D
2016,12,chievo,Izco M.,5.5,,,,,,,,5.5,C
2016,12,chievo,Radovanovic I.,6.0,,,,,,1.0,,5.5,C
2016,12,chievo,Castro L.,6.0,,,,,,,,6.0,C
2016,12,chievo,Hetemaj P.,6.0,,,,,,,,6.0,C
2016,12,chievo,Birsa V.,6.0,,,,,,,,6.0,T
2016,12,chievo,Floro Flores A.,5.5,,,,,,,,5.5,A
2016,12,chievo,De Guzman J.,5.5,,,,,,1.0,,5.0,T
2016,12,chievo,Pellissier S.,7.0,1.0,,1.0,,,,,10.0,A
2016,12,chievo,Inglese R.,,,,,,,,,,A
2016,12,crotone,Cordaz A.,6.5,-3.0,,,,,,,3.5,P
2016,12,crotone,Rosi A.,6.5,,,,,,1.0,,6.0,D
2016,12,crotone,Mesbah D.,5.5,,,,,,1.0,,5.0,D
2016,12,crotone,Ferrari G.,5.5,,,,,,,,5.5,D
2016,12,crotone,Ceccherini F.,6.0,,,,,,,,6.0,D
2016,12,crotone,Rohden M.,6.0,,,,,,,,6.0,C
2016,12,crotone,Barberis A.,6.0,,,,,,,,6.0,C
2016,12,crotone,Capezzi L.,6.0,,,,,,,,6.0,C
2016,12,crotone,Palladino R.,6.0,,,,,,,,6.0,T
2016,12,crotone,Falcinelli D.,6.0,,,,,,,,6.0,A
2016,12,crotone,Trotta M.,6.0,,,,,,,,6.0,A
2016,12,crotone,Sampirisi M.,,,,,,,,,,D
2016,12,crotone,Crisetig L.,5.5,,,,,,,,5.5,C
2016,12,crotone,Tonev A.,,,,,,,,,,T
2016,12,empoli,Skorupski L.,7.5,,,,,,,,7.5,P
2016,12,empoli,Cosic U.,5.5,,,,,,,,5.5,D
2016,12,empoli,Veseli F.,6.0,,1.0,,,,,,7.0,D
2016,12,empoli,Costa A.,6.5,,,,,,,,6.5,D
2016,12,empoli,Pasqual M.,6.5,,,,,,,,6.5,D
2016,12,empoli,Croce D.,6.5,,,,,,,,6.5,C
2016,12,empoli,Diousse A.,7.0,,,,,,1.0,,6.5,C
2016,12,empoli,Krunic R.,6.0,,,,,,1.0,,5.5,T
2016,12,empoli,Saponara R.,7.5,1.0,1.0,,,,,,11.5,T
2016,12,empoli,Maccarone M.,7.5,2.0,1.0,,,,,,14.5,A
2016,12,empoli,Pucciarelli M.,7.0,1.0,1.0,,,,,,11.0,A
2016,12,empoli,Matheus P.,,,,,,,,,,T
2016,12,empoli,Gilardino A.,6.5,,,,,,,,6.5,A
2016,12,empoli,Marilungo G.,,,,,,,,,,A
2016,12,fiorentina,Tatarusanu C.,6.5,-1.0,,,,,,,5.5,P
2016,12,fiorentina,Astori D.,7.0,,,,,,,,7.0,D
2016,12,fiorentina,Tomovic N.,5.5,,,,,,,,5.5,D
2016,12,fiorentina,Rodriguez G.,5.0,,,,,,1.0,,4.5,D
2016,12,fiorentina,Milic H.,5.5,,,,,,1.0,,5.0,D
2016,12,fiorentina,Valero B.,6.5,,,,,,,,6.5,C
2016,12,fiorentina,Badelj M.,6.0,,,,,,1.0,,5.5,C
2016,12,fiorentina,Bernardeschi F.,6.5,1.0,,,,,,,9.5,T
2016,12,fiorentina,Ilicic J.,6.0,,,,,,,,6.0,T
2016,12,fiorentina,Tello C.,5.5,,,,,,,,5.5,T
2016,12,fiorentina,Kalinic N.,5.5,,,,,,,,5.5,A
2016,12,fiorentina,Vecino M.,,,,,,,,,,C
2016,12,fiorentina,Sanchez C.,6.0,,,,,,,,6.0,C
2016,12,fiorentina,Chiesa F.,6.0,,,,,,,,6.0,T
2016,12,genoa,Perin M.,6.0,-1.0,,,,,,,5.0,P
2016,12,genoa,Orban L.,6.5,,,,,,,,6.5,D
2016,12,genoa,Izzo A.,6.0,,,,,,,,6.0,D
2016,12,genoa,Edenilson A.,7.0,,1.0,,,,,,8.0,D
2016,12,genoa,Burdisso N.,6.5,,,,,,,,6.5,D
2016,12,genoa,Laxalt D.,5.5,,,,,,,,5.5,C
2016,12,genoa,Rigoni L.,6.0,,,,,,1.0,,5.5,C
2016,12,genoa,Veloso M.,5.0,,,,,,,,5.0,C
2016,12,genoa,Rincon T.,6.0,,,,,,,,6.0,C
2016,12,genoa,Ocampos L.,6.5,1.0,,,,,,,9.5,T
2016,12,genoa,Pavoletti L.,5.0,,,,,,,,5.0,A
2016,12,genoa,Ninkovic N.,5.0,,,,,,1.0,,4.5,T
2016,12,genoa,Lazovic D.,5.5,,,,,,,,5.5,T
2016,12,genoa,Simeone G.,,,,,,,,,,A
2016,12,inter,Handanovic S.,,,,,,,,,6.0,P
2016,12,inter,Miranda J.,6.0,,,,,,,,6.0,D
2016,12,inter,Dambrosio D.,6.0,,,,,,,,6.0,D
2016,12,inter,Ranocchia A.,6.0,,,,,,1.0,,5.5,D
2016,12,inter,Santon D.,6.0,,,,,,,,6.0,D
2016,12,inter,Brozovic M.,6.5,,,,,,,,6.5,C
2016,12,inter,Joao Mario ,6.0,,,,,,,,6.0,T
2016,12,inter,Candreva A.,5.5,,,,,,,,5.5,T
2016,12,inter,Perisic I.,6.0,1.0,,,,,,,9.0,T
2016,12,inter,Banega E.,5.5,,,,,,,,5.5,T
2016,12,inter,Icardi M.,8.0,2.0,1.0,1.0,,,,,15.0,A
2016,12,inter,Murillo J.,6.0,,,,,,,,6.0,D
2016,12,inter,Jovetic S.,,,,,,,,,,T
2016,12,inter,Eder C.,6.5,,1.0,,,,,,7.5,A
2016,12,juventus,Buffon G.,6.5,-1.0,,,,,,,5.5,P
2016,12,juventus,Lichtsteiner S.,5.5,,,,,,1.0,,5.0,D
2016,12,juventus,Barzagli A.,,,,,,,,,,D
2016,12,juventus,Benatia M.,6.0,,,,,,,,6.0,D
2016,12,juventus,Alex Sandro ,6.5,,,,,,1.0,,6.0,D
2016,12,juventus,Pjanic M.,7.0,1.0,,,,,,,10.0,C
2016,12,juventus,Sturaro S.,5.5,,,,,,1.0,,5.0,C
2016,12,juventus,Hernanes ,6.0,,,,,,,,6.0,C
2016,12,juventus,Cuadrado J.,7.0,,1.0,,,,1.0,,7.5,T
2016,12,juventus,Higuain G.,5.5,,,,,,,,5.5,A
2016,12,juventus,Mandzukic M.,7.0,1.0,,,,,,,10.0,A
2016,12,juventus,Bonucci L.,6.0,,,,,,,,6.0,D
2016,12,juventus,Alves D.,,,,,,,,,,D
2016,12,juventus,Evra P.,6.0,,,,,,,,6.0,D
2016,12,lazio,Marchetti F.,7.0,-1.0,,,,,,,6.0,P
2016,12,lazio,Radu S.,6.5,,,,,,1.0,,6.0,D
2016,12,lazio,Basta D.,6.0,,,,,,,,6.0,D
2016,12,lazio,Wallace ,6.0,,,,,,,,6.0,D
2016,12,lazio,Parolo M.,5.5,,,,,,1.0,,5.0,C
2016,12,lazio,Biglia L.,5.0,,,,,,,,5.0,C
2016,12,lazio,Milinkovic S.,6.5,,,,,,,,6.5,C
2016,12,lazio,Lulic S.,6.0,,,,,,,,6.0,C
2016,12,lazio,Anderson F.,5.5,,,,,,,,5.5,T
2016,12,lazio,Keita B.,6.5,1.0,,,,,,,9.5,T
2016,12,lazio,Immobile C.,6.0,,,,,,,,6.0,A
2016,12,lazio,Patric ,6.0,,,,,,,,6.0,D
2016,12,lazio,Lombardi C.,,,,,,,,,,A
2016,12,lazio,Djordjevic F.,,,,,,,,,,A
2016,12,milan,Donnarumma G.,6.0,-1.0,,,,,,,5.0,P
2016,12,milan,Paletta G.,6.0,,,,,,,,6.0,D
2016,12,milan,De Sciglio M.,6.0,,,,,,1.0,,5.5,D
2016,12,milan,Romagnoli A.,5.5,,,,,,,,5.5,D
2016,12,milan,Abate I.,5.5,,,,,,,,5.5,D
2016,12,milan,Kucka J.,5.0,,,,,,,,5.0,C
2016,12,milan,Locatelli M.,6.0,,,,,,,,6.0,C
2016,12,milan,Pasalic M.,5.5,,,,,,,,5.5,C
2016,12,milan,Suso ,7.0,1.0,,,,,,,10.0,T
2016,12,milan,Bonaventura G.,6.5,,,,,,,,6.5,T
2016,12,milan,Bacca C.,5.0,,,,,,,,5.0,A
2016,12,milan,Poli A.,6.0,,,,,,,,6.0,C
2016,12,milan,Fernandez M.,5.5,,,,,,,,5.5,T
2016,12,milan,Lapadula G.,7.5,1.0,,,,,,,10.5,A
2016,12,napoli,Reina P.,5.0,-1.0,,,,,,,4.0,P
2016,12,napoli,Chiriches V.,6.0,,,,,,,,6.0,D
2016,12,napoli,Hysaj E.,6.0,,,,,,,,6.0,D
2016,12,napoli,Ghoulam F.,6.0,,,,,,,,6.0,D
2016,12,napoli,Koulibaly K.,6.5,,,,,,,,6.5,D
2016,12,napoli,Zielinski P.,6.0,,,,,,,,6.0,C
2016,12,napoli,Diawara A.,6.0,,,,,,,,6.0,C
2016,12,napoli,Hamsik M.,7.0,1.0,,,,,,,10.0,C
2016,12,napoli,Insigne L.,6.5,,,,,,,,6.5,T
2016,12,napoli,Mertens D.,6.0,,,,,,,,6.0,T
2016,12,napoli,Callejon J.,6.0,,,,,,,,6.0,T
2016,12,napoli,Allan M.,,,,,,,,,,C
2016,12,napoli,El Kaddouri O.,,,,,,,,,,T
2016,12,napoli,Gabbiadini M.,5.5,,,,,,,,5.5,A
2016,12,palermo,Posavec J.,5.5,-2.0,,,,,,,3.5,P
2016,12,palermo,Cionek T.,5.5,,,,,,1.0,,5.0,D
2016,12,palermo,Aleesami H.,5.5,,,,,,,,5.5,D
2016,12,palermo,Andelkovic S.,6.0,,,,,,,,6.0,D
2016,12,palermo,Rajkovic S.,6.5,,,,,,,,6.5,D
2016,12,palermo,Henrique B.,6.5,,,,,,,,6.5,C
2016,12,palermo,Hiljemark O.,5.5,,,,,,,,5.5,C
2016,12,palermo,Gazzi A.,6.0,,,,,,,,6.0,C
2016,12,palermo,Embalo C.,5.0,,,,,,,,5.0,T
2016,12,palermo,Sallai R.,5.0,,,,,,,,5.0,T
2016,12,palermo,Nestorovski I.,6.5,1.0,,,,,,,9.5,A
2016,12,palermo,Diamanti A.,6.5,,1.0,,,,1.0,,7.0,T
2016,12,palermo,Quaison R.,,,,,,,,,,T
2016,12,palermo,Lo Faso S.,6.5,,,,,,,,6.5,A
2016,12,pescara,Bizzarri A.,6.0,-4.0,,,,,,,2.0,P
2016,12,pescara,Campagnaro H.,5.0,,,,,,,,5.0,D
2016,12,pescara,Fornasier M.,5.5,,,,,,1.0,,5.0,D
2016,12,pescara,Crescenzi A.,4.5,,,,,,,,4.5,D
2016,12,pescara,Zampano F.,4.5,,,,,,,,4.5,D
2016,12,pescara,Aquilani A.,5.0,,,,,,,,5.0,C
2016,12,pescara,Verre V.,5.0,,,,,,,,5.0,C
2016,12,pescara,Memushaj L.,6.0,,,,,,,,6.0,C
2016,12,pescara,Caprari G.,5.5,,,,,,1.0,,5.0,T
2016,12,pescara,Benali A.,6.0,,,,,,,,6.0,T
2016,12,pescara,Manaj R.,5.0,,,,,,,,5.0,A
2016,12,pescara,Biraghi C.,6.0,,,,,,,,6.0,D
2016,12,pescara,Pepe S.,6.0,,,,,,,,6.0,T
2016,12,pescara,Pettinari S.,6.0,,,,,,,,6.0,A
2016,12,roma,Szczesny W.,6.5,,,,,,,,6.5,P
2016,12,roma,Fazio F.,6.5,,,,,,,,6.5,D
2016,12,roma,Jesus J.,6.0,,,,,,,,6.0,D
2016,12,roma,Peres B.,6.0,,,,,,,,6.0,D
2016,12,roma,Rudiger A.,6.5,,,,,,,,6.5,D
2016,12,roma,Nainggolan R.,7.0,,,,,,,,7.0,C
2016,12,roma,Strootman K.,5.5,,1.0,,,,,,6.5,C
2016,12,roma,De Rossi D.,6.5,,,,,,,,6.5,C
2016,12,roma,Perotti D.,7.5,,1.0,,,,,,8.5,T
2016,12,roma,Salah M.,8.0,3.0,,,,,,,17.0,T
2016,12,roma,Dzeko E.,7.0,,,,,,,,7.0,A
2016,12,roma,Paredes L.,6.0,,,,,,1.0,,5.5,C
2016,12,roma,El Shaarawy S.,,,,,,,,,,T
2016,12,roma,Gerson S.,,,,,,,,,,T
2016,12,sampdoria,Puggioni C.,6.5,-1.0,,,,,,,5.5,P
2016,12,sampdoria,Silvestre M.,6.0,,,,,,,,6.0,D
2016,12,sampdoria,Skriniar M.,6.0,,,,,,,,6.0,D
2016,12,sampdoria,Regini V.,7.0,,1.0,,,,,,8.0,D
2016,12,sampdoria,Fernandes B.,5.5,,,,,,1.0,,5.0,C
2016,12,sampdoria,Sala J.,5.5,,,,,,,,5.5,C
2016,12,sampdoria,Torreira L.,5.5,,,,,,,,5.5,C
2016,12,sampdoria,Barreto E.,6.0,,,,,,,,6.0,C
2016,12,sampdoria,Linetty K.,6.0,,,,,,,,6.0,C
2016,12,sampdoria,Muriel L.,7.0,1.0,,,,,,,10.0,A
2016,12,sampdoria,Quagliarella F.,6.0,,,,,,,,6.0,A
2016,12,sampdoria,Pereira P.,6.0,,,,,,1.0,,5.5,D
2016,12,sampdoria,Praet D.,6.5,,,,,,,,6.5,T
2016,12,sampdoria,Budimir A.,,,,,,,,,,A
2016,12,sassuolo,Consigli A.,6.0,-3.0,,,,,,,3.0,P
2016,12,sassuolo,Terranova E.,5.0,,,,,,,,5.0,D
2016,12,sassuolo,Gazzola M.,5.0,,,,,,1.0,,4.5,D
2016,12,sassuolo,Acerbi F.,6.0,,,,,,,,6.0,D
2016,12,sassuolo,Lirola P.,5.0,,,,,,,,5.0,D
2016,12,sassuolo,Peluso F.,5.5,,,,,,1.0,,5.0,D
2016,12,sassuolo,Biondini D.,5.0,,,,,,1.0,,4.5,C
2016,12,sassuolo,Pellegrini L.,5.0,,,,,,,,5.0,C
2016,12,sassuolo,Politano M.,6.0,,,,,,,,6.0,T
2016,12,sassuolo,Matri A.,4.5,,,,,,,,4.5,A
2016,12,sassuolo,Defrel G.,5.5,,,,,,,,5.5,A
2016,12,sassuolo,Mazzitelli L.,5.5,,,,,,,,5.5,C
